NO_OF_FRAMES	2295
NO_OF_CAMERAS	5
NO_OF_MARKERS	14
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-10-22, 16:31:46	1213795.98090435
DATA_INCLUDED	3D
MARKER_NAMES	0	dirY	dirX	RF	RH	RW	LF	LH	LW	RE	LE	RS	LS	NECK
0.348	-0.429	0.048	-0.969	200.580	0.200	300.262	-0.414	0.155	117.397	61.095	953.717	0.000	0.000	0.000	37.774	214.358	905.198	210.955	64.699	264.038	0.000	0.000	0.000	0.000	0.000	0.000	0.841	275.959	626.238	313.015	353.005	583.592	0.884	463.266	916.266	350.515	386.134	907.711	165.135	371.682	915.319
0.328	-0.431	0.037	-0.995	200.587	0.216	300.242	-0.385	0.164	117.288	60.704	953.325	0.000	0.000	0.000	37.874	214.064	904.976	210.517	64.136	264.484	0.000	0.000	0.000	0.000	0.000	0.000	0.896	276.195	626.131	312.933	352.963	583.553	0.907	463.364	916.272	350.512	386.080	907.688	165.119	371.697	915.296
0.316	-0.427	0.062	-0.983	200.587	0.211	300.242	-0.400	0.154	117.194	60.192	952.849	0.000	0.000	0.000	37.978	213.707	904.667	210.069	63.514	264.975	0.000	0.000	0.000	0.000	0.000	0.000	0.933	276.454	626.006	312.876	352.911	583.505	0.931	463.436	916.271	350.518	386.024	907.681	165.115	371.695	915.268
0.321	-0.432	0.051	-0.997	200.582	0.210	300.238	-0.401	0.160	117.084	59.790	952.379	0.000	0.000	0.000	38.083	213.355	904.304	209.546	62.857	265.518	0.000	0.000	0.000	0.000	0.000	0.000	0.955	276.710	625.904	312.804	352.824	583.452	0.949	463.503	916.268	350.532	385.994	907.669	165.111	371.709	915.250
0.327	-0.432	0.055	-0.997	200.583	0.205	300.229	-0.395	0.153	116.986	59.235	951.842	0.000	0.000	0.000	38.196	212.982	903.976	208.979	62.145	266.117	0.000	0.000	0.000	0.000	0.000	0.000	0.922	276.991	625.750	312.719	352.765	583.404	0.985	463.578	916.287	350.529	385.981	907.650	165.107	371.717	915.243
0.306	-0.431	0.034	-0.991	200.587	0.222	300.224	-0.395	0.152	116.884	58.792	951.308	0.000	0.000	0.000	38.313	212.594	903.558	208.467	61.387	266.813	0.000	0.000	0.000	0.000	0.000	0.000	0.904	277.282	625.543	312.637	352.677	583.347	0.998	463.638	916.260	350.547	385.947	907.616	165.122	371.720	915.233
0.299	-0.433	0.049	-1.004	200.579	0.213	300.224	-0.404	0.149	116.790	58.190	950.664	0.000	0.000	0.000	38.422	212.197	903.153	207.785	60.591	267.498	0.000	0.000	0.000	0.000	0.000	0.000	0.867	277.601	625.363	312.555	352.573	583.304	1.013	463.694	916.271	350.559	385.935	907.617	165.125	371.735	915.213
0.296	-0.431	0.061	-1.009	200.583	0.212	300.215	-0.388	0.161	116.645	57.639	949.986	0.000	0.000	0.000	38.529	211.784	902.708	207.110	59.708	268.233	0.000	0.000	0.000	0.000	0.000	0.000	0.778	277.912	625.186	312.461	352.510	583.237	1.020	463.735	916.268	350.571	385.940	907.584	165.147	371.740	915.193
0.294	-0.432	0.061	-1.015	200.578	0.204	300.227	-0.405	0.162	116.541	57.109	949.312	0.000	0.000	0.000	38.637	211.344	902.244	206.405	58.794	268.989	0.000	0.000	0.000	0.000	0.000	0.000	0.707	278.245	624.933	312.273	352.511	583.134	1.049	463.788	916.273	350.567	385.976	907.556	165.152	371.768	915.175
0.293	-0.427	0.069	-0.989	200.579	0.220	300.218	-0.397	0.161	116.442	56.474	948.537	0.000	0.000	0.000	38.782	210.967	901.751	205.621	57.940	269.875	0.000	0.000	0.000	0.000	0.000	0.000	0.630	278.587	624.693	312.176	352.413	583.080	1.050	463.823	916.255	350.597	385.996	907.515	165.174	371.791	915.184
0.306	-0.434	0.051	-1.024	200.571	0.210	300.213	-0.388	0.156	116.298	55.854	947.731	0.000	0.000	0.000	38.921	210.509	901.199	204.790	56.909	270.711	0.000	0.000	0.000	0.000	0.000	0.000	0.526	278.964	624.501	312.081	352.292	583.045	1.041	463.865	916.258	350.610	386.026	907.502	165.186	371.800	915.162
0.298	-0.424	0.062	-1.023	200.575	0.208	300.208	-0.397	0.160	116.155	55.252	946.978	0.000	0.000	0.000	39.090	210.114	900.680	203.925	55.891	271.627	0.000	0.000	0.000	0.000	0.000	0.000	0.444	279.332	624.234	311.987	352.166	582.993	1.057	463.881	916.250	350.637	386.078	907.454	165.200	371.836	915.132
0.295	-0.428	0.063	-1.032	200.582	0.202	300.187	-0.387	0.142	116.031	54.623	946.127	0.000	0.000	0.000	39.222	209.712	900.129	202.994	54.921	272.657	0.000	0.000	0.000	0.000	0.000	0.000	0.331	279.719	623.987	311.842	352.109	582.952	1.055	463.894	916.237	350.668	386.126	907.418	165.237	371.845	915.119
0.299	-0.440	0.063	-1.024	200.574	0.214	300.204	-0.407	0.145	115.936	53.918	945.260	0.000	0.000	0.000	39.389	209.266	899.597	202.047	53.803	273.650	0.000	0.000	0.000	0.000	0.000	0.000	0.208	280.129	623.748	311.702	352.017	582.914	1.045	463.927	916.246	350.693	386.213	907.388	165.259	371.855	915.142
0.289	-0.434	0.062	-1.021	200.574	0.194	300.215	-0.406	0.166	115.823	53.315	944.337	0.000	0.000	0.000	39.539	208.782	898.964	200.995	52.730	274.775	0.000	0.000	0.000	0.000	0.000	0.000	0.054	280.557	623.412	311.585	351.903	582.893	1.024	463.933	916.216	350.716	386.268	907.343	165.260	371.898	915.097
0.276	-0.426	0.055	-1.033	200.576	0.218	300.214	-0.408	0.174	115.687	52.631	943.376	0.000	0.000	0.000	39.671	208.331	898.396	199.958	51.538	275.906	0.000	0.000	0.000	0.000	0.000	0.000	-0.051	280.990	623.157	311.441	351.807	582.846	1.014	463.978	916.241	350.745	386.323	907.322	165.275	371.919	915.083
0.279	-0.436	0.050	-1.034	200.570	0.213	300.204	-0.401	0.161	115.596	51.963	942.420	0.000	0.000	0.000	39.739	207.812	897.732	198.761	50.399	277.098	0.000	0.000	0.000	0.000	0.000	0.000	-0.222	281.460	622.856	311.357	351.606	582.788	0.991	463.963	916.204	350.741	386.428	907.267	165.298	371.938	915.069
0.279	-0.436	0.049	-1.041	200.576	0.211	300.177	-0.390	0.139	115.502	51.212	941.391	0.000	0.000	0.000	39.869	207.315	897.032	197.652	49.117	278.375	0.000	0.000	0.000	0.000	0.000	0.000	-0.353	281.935	622.526	311.233	351.460	582.737	0.962	463.978	916.191	350.762	386.489	907.226	165.306	371.968	915.070
0.282	-0.433	0.050	-1.028	200.577	0.203	300.184	-0.388	0.153	115.392	50.514	940.403	0.000	0.000	0.000	39.987	206.771	896.352	196.434	47.895	279.701	0.000	0.000	0.000	0.000	0.000	0.000	-0.541	282.408	622.110	311.044	351.446	582.700	0.958	463.995	916.197	350.783	386.573	907.167	165.312	371.973	915.053
0.286	-0.426	0.046	-1.041	200.573	0.204	300.185	-0.402	0.148	115.332	49.830	939.286	0.000	0.000	0.000	40.060	206.219	895.645	195.328	46.502	281.053	0.000	0.000	0.000	0.000	0.000	0.000	-0.675	282.906	621.848	310.900	351.329	582.663	0.947	464.015	916.190	350.790	386.618	907.137	165.301	372.003	915.038
0.260	-0.423	0.058	-1.047	200.581	0.211	300.195	-0.409	0.153	115.117	49.367	938.241	76.794	136.255	924.495	40.175	205.666	894.898	194.085	45.202	282.485	0.000	0.000	0.000	0.000	0.000	0.000	-0.851	283.427	621.504	310.763	351.220	582.606	0.913	464.029	916.180	350.801	386.681	907.083	165.304	372.029	915.020
0.267	-0.440	0.056	-1.046	200.579	0.213	300.191	-0.401	0.156	115.048	48.642	937.076	76.868	135.684	923.523	40.658	205.664	894.873	192.962	43.745	283.970	0.000	0.000	0.000	0.000	0.000	0.000	-1.002	283.971	621.168	310.592	351.161	582.556	0.918	464.067	916.181	350.781	386.762	907.045	165.292	372.050	914.999
0.256	-0.438	0.057	-1.045	200.582	0.199	300.188	-0.394	0.160	114.979	47.915	935.899	76.930	134.993	922.517	40.743	205.092	894.131	191.750	42.354	285.481	0.000	0.000	0.000	0.000	0.000	0.000	-1.175	284.498	620.820	310.571	350.851	582.467	0.873	464.114	916.215	350.801	386.799	906.997	165.287	372.068	914.988
0.256	-0.441	0.039	-1.030	200.579	0.206	300.211	-0.411	0.145	114.912	47.139	934.678	76.950	134.285	921.447	40.888	204.540	893.444	190.524	40.900	287.016	0.000	0.000	0.000	0.000	0.000	0.000	-1.321	285.091	620.435	310.381	350.827	582.347	0.854	464.133	916.175	350.805	386.827	906.964	165.285	372.088	914.970
0.258	-0.433	0.042	-1.057	200.582	0.203	300.188	-0.412	0.151	114.937	46.565	933.420	77.123	133.641	920.369	41.027	203.991	892.721	189.297	39.420	288.606	0.000	0.000	0.000	0.000	0.000	0.000	-1.477	285.634	620.147	310.252	350.717	582.273	0.823	464.149	916.182	350.794	386.865	906.907	165.285	372.113	914.948
0.299	-0.444	0.050	-1.030	200.573	0.201	300.172	-0.395	0.141	114.854	45.799	932.173	77.174	132.920	919.265	41.118	203.428	891.989	188.051	37.958	290.271	0.000	0.000	0.000	0.000	0.000	0.000	-1.602	286.227	619.735	310.140	350.585	582.221	0.793	464.179	916.171	350.773	386.916	906.869	165.284	372.119	914.934
0.272	-0.441	0.047	-1.052	200.579	0.202	300.200	-0.398	0.151	114.757	45.005	930.886	77.219	132.186	918.101	41.242	202.848	891.237	186.774	36.460	291.975	0.000	0.000	0.000	0.000	0.000	0.000	-1.810	286.805	619.360	309.945	350.557	582.166	0.760	464.212	916.197	350.777	386.965	906.824	165.279	372.127	914.909
0.266	-0.443	0.043	-1.047	200.575	0.201	300.199	-0.416	0.155	114.692	44.204	929.525	77.409	131.495	916.986	41.390	202.296	890.511	185.485	34.914	293.674	0.000	0.000	0.000	0.000	0.000	0.000	-1.933	287.390	618.966	309.924	350.332	582.072	0.725	464.250	916.195	350.773	386.986	906.793	165.280	372.134	914.881
0.286	-0.435	0.054	-1.061	200.581	0.209	300.180	-0.402	0.140	114.627	43.401	928.232	77.347	130.699	915.726	41.476	201.714	889.732	184.196	33.396	295.453	0.000	0.000	0.000	0.000	0.000	0.000	-2.046	287.997	618.633	309.847	350.188	582.022	0.701	464.258	916.179	350.756	387.025	906.756	165.272	372.146	914.856
0.287	-0.445	0.042	-1.047	200.575	0.200	300.164	-0.394	0.131	114.497	42.591	926.842	77.431	129.995	914.524	41.574	201.091	888.963	182.876	31.857	297.276	0.000	0.000	0.000	0.000	0.000	0.000	-2.177	288.610	618.234	309.783	350.010	581.966	0.656	464.285	916.175	350.718	387.095	906.719	165.252	372.153	914.831
0.281	-0.446	0.043	-1.042	200.577	0.202	300.186	-0.392	0.155	114.386	41.808	925.455	77.457	129.237	913.271	41.753	200.513	888.199	181.535	30.328	299.133	0.000	0.000	0.000	0.000	0.000	0.000	-2.282	289.230	617.873	309.716	349.877	581.907	0.621	464.303	916.187	350.723	387.146	906.679	165.254	372.158	914.815
0.262	-0.437	0.060	-1.047	200.581	0.204	300.178	-0.390	0.144	114.298	40.986	924.002	77.722	128.529	912.116	41.829	199.894	887.364	180.188	28.729	301.029	0.000	0.000	0.000	0.000	0.000	0.000	-2.367	289.846	617.486	309.635	349.773	581.878	0.593	464.342	916.194	350.697	387.168	906.635	165.245	372.168	914.813
0.265	-0.436	0.051	-1.055	200.588	0.202	300.177	-0.395	0.151	114.193	40.179	922.570	77.755	127.784	910.841	41.999	199.306	886.466	178.764	27.131	303.002	0.000	0.000	0.000	0.000	0.000	0.000	-2.522	290.474	617.106	309.645	349.526	581.810	0.555	464.355	916.205	350.662	387.242	906.603	165.236	372.178	914.799
0.288	-0.444	0.065	-1.042	200.576	0.199	300.179	-0.399	0.163	114.046	39.378	921.171	77.753	126.880	909.942	42.093	198.698	885.624	177.403	25.525	305.038	0.000	0.000	0.000	0.000	0.000	0.000	-2.616	291.145	616.664	309.641	349.294	581.742	0.511	464.381	916.227	350.633	387.289	906.567	165.220	372.190	914.785
0.278	-0.445	0.055	-1.042	200.569	0.201	300.197	-0.404	0.152	113.961	38.556	919.723	77.786	126.082	908.782	42.208	198.060	884.755	176.021	23.875	307.161	0.000	0.000	0.000	0.000	0.000	0.000	-2.791	291.769	616.265	309.589	349.129	581.698	0.464	464.387	916.210	350.626	387.326	906.538	165.206	372.202	914.782
0.267	-0.433	0.057	-1.054	200.583	0.203	300.190	-0.407	0.158	113.891	37.711	918.251	77.873	125.345	907.609	42.332	197.431	883.885	174.559	22.241	309.342	0.000	0.000	0.000	0.000	0.000	0.000	-2.937	292.441	615.812	309.502	348.996	581.635	0.436	464.404	916.212	350.594	387.393	906.503	165.198	372.219	914.782
0.276	-0.438	0.049	-1.046	200.576	0.205	300.164	-0.390	0.134	113.757	36.923	916.882	77.906	124.592	906.270	42.474	196.824	882.875	173.116	20.558	311.600	0.000	0.000	0.000	0.000	0.000	0.000	-3.039	293.138	615.369	309.487	348.802	581.544	0.367	464.419	916.200	350.575	387.438	906.486	165.182	372.228	914.768
0.270	-0.431	0.065	-1.035	200.581	0.203	300.196	-0.407	0.151	113.651	36.139	915.425	77.881	123.806	904.996	42.599	196.191	881.930	171.652	18.870	313.929	0.000	0.000	0.000	0.000	0.000	0.000	-3.212	293.819	614.978	309.453	348.622	581.495	0.323	464.409	916.203	350.563	387.512	906.448	165.164	372.253	914.762
0.267	-0.432	0.046	-1.028	200.573	0.205	300.190	-0.406	0.143	113.580	35.325	913.943	77.876	123.034	903.652	42.703	195.537	880.961	170.199	17.157	316.293	0.000	0.000	0.000	0.000	0.000	0.000	-3.388	294.516	614.510	309.402	348.465	581.438	0.280	464.423	916.198	350.562	387.553	906.443	165.164	372.259	914.754
0.283	-0.440	0.059	-1.043	200.584	0.209	300.186	-0.393	0.151	113.464	34.554	912.504	77.547	121.998	902.207	43.736	195.445	879.955	168.772	15.461	318.735	0.000	0.000	0.000	0.000	0.000	0.000	-3.520	295.231	614.023	309.374	348.256	581.392	0.217	464.427	916.173	350.530	387.637	906.434	165.155	372.272	914.750
0.255	-0.435	0.048	-1.056	200.572	0.196	300.190	-0.404	0.162	113.412	33.774	911.012	77.613	121.249	900.861	43.894	194.822	878.983	167.307	13.760	321.225	0.000	0.000	0.000	0.000	0.000	0.000	-3.684	295.977	613.599	309.346	348.080	581.369	0.155	464.407	916.166	350.539	387.670	906.429	165.156	372.280	914.733
0.291	-0.439	0.049	-1.037	200.578	0.217	300.193	-0.410	0.165	113.358	32.966	909.447	77.659	120.503	899.495	44.056	194.172	877.889	165.890	12.051	323.754	0.000	0.000	0.000	0.000	0.000	0.000	-3.905	296.677	613.102	309.272	347.963	581.325	0.088	464.425	916.166	350.518	387.764	906.406	165.140	372.299	914.724
0.270	-0.436	0.058	-1.043	200.577	0.211	300.204	-0.418	0.166	113.303	32.174	907.946	77.714	119.766	898.018	44.203	193.500	876.830	164.444	10.324	326.278	0.000	0.000	0.000	0.000	0.000	0.000	-4.131	297.410	612.663	309.223	347.821	581.293	0.020	464.419	916.159	350.488	387.844	906.417	165.151	372.304	914.708
0.260	-0.431	0.048	-1.035	200.577	0.211	300.178	-0.403	0.148	113.252	31.386	906.357	77.794	119.029	896.547	44.340	192.853	875.702	163.001	8.608	328.876	0.000	0.000	0.000	0.000	0.000	0.000	-4.294	298.189	612.188	309.174	347.659	581.256	-0.042	464.436	916.155	350.487	387.894	906.406	165.151	372.319	914.692
0.281	-0.442	0.056	-1.028	200.573	0.205	300.196	-0.410	0.164	113.220	30.581	904.719	77.834	118.292	895.048	44.487	192.186	874.640	161.566	6.944	331.501	0.000	0.000	0.000	0.000	0.000	0.000	-4.472	298.936	611.684	309.178	347.450	581.202	-0.125	464.429	916.124	350.470	387.953	906.406	165.156	372.333	914.682
0.274	-0.432	0.057	-1.051	200.577	0.201	300.206	-0.409	0.164	113.179	29.787	903.095	77.892	117.535	893.523	44.666	191.532	873.519	160.163	5.292	334.159	0.000	0.000	0.000	0.000	0.000	0.000	-4.670	299.737	611.220	309.111	347.310	581.162	-0.200	464.436	916.116	350.431	388.068	906.415	165.154	372.341	914.658
0.270	-0.446	0.058	-1.033	200.572	0.206	300.199	-0.409	0.148	113.160	28.981	901.371	77.975	116.780	891.964	44.821	190.860	872.351	158.783	3.594	336.823	0.000	0.000	0.000	0.000	0.000	0.000	-4.896	300.495	610.792	309.098	347.069	581.079	-0.264	464.449	916.095	350.420	388.125	906.391	165.190	372.363	914.601
0.268	-0.436	0.066	-1.035	200.569	0.213	300.197	-0.401	0.160	113.135	28.147	899.634	78.063	116.031	890.399	44.961	190.186	871.220	157.387	1.930	339.525	0.000	0.000	0.000	0.000	0.000	0.000	-5.086	301.270	610.280	309.092	346.856	581.015	-0.313	464.463	916.107	350.405	388.179	906.413	165.243	372.376	914.535
0.262	-0.439	0.056	-1.051	200.584	0.202	300.180	-0.404	0.153	113.112	27.334	897.827	78.153	115.262	888.768	45.136	189.496	870.073	155.994	0.325	342.256	0.000	0.000	0.000	0.000	0.000	0.000	-5.270	302.038	609.805	309.045	346.711	580.953	-0.395	464.484	916.110	350.380	388.272	906.395	165.301	372.399	914.470
0.279	-0.438	0.055	-1.042	200.570	0.207	300.191	-0.411	0.158	113.083	26.497	895.999	78.233	114.484	887.133	45.238	188.790	868.933	154.605	-1.303	345.010	0.000	0.000	0.000	0.000	0.000	0.000	-5.455	302.845	609.330	309.017	346.543	580.889	-0.464	464.468	916.063	350.374	388.299	906.404	165.252	372.370	914.537
0.268	-0.439	0.052	-1.041	200.570	0.213	300.190	-0.404	0.158	113.018	25.688	894.149	78.268	113.715	885.514	45.420	188.103	867.766	153.197	-2.893	347.791	0.000	0.000	0.000	0.000	0.000	0.000	-5.620	303.624	608.872	308.978	346.409	580.840	-0.509	464.500	916.080	350.344	388.362	906.399	164.778	372.349	914.837
0.257	-0.430	0.043	-1.038	200.578	0.199	300.186	-0.410	0.144	113.003	24.808	892.214	78.377	112.962	883.773	45.595	187.408	866.587	151.842	-4.468	350.594	178.211	81.689	383.828	0.000	0.000	0.000	-5.795	304.409	608.422	308.909	346.321	580.779	-0.570	464.517	916.057	350.323	388.423	906.406	164.775	372.338	914.815
0.250	-0.426	0.052	-1.031	200.570	0.220	300.185	-0.403	0.165	112.934	23.978	890.281	78.464	112.195	882.079	45.786	186.743	865.378	150.474	-6.048	353.408	177.225	80.279	386.310	0.000	0.000	0.000	-6.013	305.235	607.921	308.844	346.203	580.648	-0.624	464.508	916.065	350.287	388.489	906.383	164.757	372.345	914.812
0.260	-0.437	0.056	-1.043	200.567	0.202	300.183	-0.404	0.156	112.836	23.151	888.345	78.551	111.423	880.332	45.946	186.067	864.203	149.103	-7.555	356.306	175.937	78.787	388.621	0.000	0.000	0.000	-6.161	306.051	607.432	308.790	346.101	580.579	-0.682	464.521	916.048	350.272	388.518	906.380	164.715	372.346	914.793
0.290	-0.442	0.048	-1.039	200.572	0.220	300.176	-0.403	0.145	112.782	22.281	886.343	78.654	110.655	878.573	46.160	185.384	862.967	147.693	-9.116	359.172	174.720	77.329	390.944	0.000	0.000	0.000	-6.397	306.864	607.000	308.763	345.915	580.461	-0.735	464.540	916.040	350.239	388.567	906.388	164.710	372.347	914.780
0.269	-0.440	0.064	-1.034	200.580	0.201	300.175	-0.404	0.148	112.683	21.448	884.362	78.764	109.876	876.813	46.342	184.696	861.699	146.324	-10.602	362.110	173.447	75.911	393.311	0.000	0.000	0.000	-6.548	307.673	606.507	308.733	345.720	580.334	-0.770	464.563	916.032	350.218	388.613	906.394	164.697	372.338	914.790
0.257	-0.431	0.045	-1.045	200.579	0.210	300.193	-0.405	0.158	112.576	20.632	882.381	78.876	109.136	874.987	46.545	184.019	860.403	144.907	-12.070	365.065	172.223	74.494	395.676	0.000	0.000	0.000	-6.758	308.527	605.999	308.713	345.534	580.206	-0.833	464.587	916.040	350.193	388.652	906.371	164.664	372.347	914.780
0.275	-0.436	0.052	-1.032	200.576	0.200	300.171	-0.397	0.148	112.500	19.780	880.419	79.000	108.349	873.207	46.753	183.342	859.095	143.540	-13.518	367.980	171.078	73.076	398.039	0.000	0.000	0.000	-6.933	309.409	605.570	308.674	345.336	580.096	-0.871	464.606	916.018	350.163	388.704	906.377	164.647	372.331	914.773
0.256	-0.433	0.052	-1.051	200.571	0.209	300.183	-0.404	0.157	112.435	18.943	878.419	79.090	107.620	871.351	46.953	182.641	857.826	142.136	-14.875	370.923	169.780	71.791	400.485	0.000	0.000	0.000	-7.150	310.254	605.097	308.680	345.073	579.968	-0.933	464.629	916.024	350.130	388.754	906.389	164.634	372.321	914.765
0.276	-0.446	0.058	-1.055	200.573	0.196	300.188	-0.404	0.158	112.358	18.142	876.458	79.227	106.833	869.532	47.165	181.942	856.458	140.769	-16.259	373.822	168.568	70.516	402.977	0.000	0.000	0.000	-7.387	311.116	604.641	308.610	344.968	579.855	-1.014	464.636	916.007	350.118	388.780	906.388	164.612	372.326	914.750
0.275	-0.450	0.061	-1.057	200.581	0.196	300.178	-0.403	0.151	112.279	17.359	874.470	79.369	106.095	867.688	47.364	181.240	855.064	139.458	-17.547	376.750	167.316	69.291	405.473	0.000	0.000	0.000	-7.574	311.994	604.137	308.472	344.929	579.736	-1.029	464.681	916.008	350.084	388.855	906.389	164.611	372.299	914.751
0.274	-0.446	0.038	-1.030	200.575	0.205	300.193	-0.412	0.156	112.262	16.545	872.455	79.489	105.332	865.829	47.578	180.557	853.680	138.136	-18.853	379.614	166.134	68.050	407.931	0.000	0.000	0.000	-7.781	312.904	603.647	308.390	344.810	579.652	-1.092	464.701	916.004	350.080	388.887	906.412	164.583	372.316	914.747
0.266	-0.441	0.049	-1.047	200.577	0.204	300.172	-0.397	0.157	112.254	15.746	870.477	79.610	104.579	863.969	47.767	179.830	852.292	136.874	-20.103	382.479	164.964	66.883	410.418	193.219	138.992	438.630	-7.969	313.788	603.232	308.329	344.604	579.531	-1.149	464.715	915.988	350.051	388.953	906.441	164.557	372.308	914.738
0.253	-0.431	0.052	-1.060	200.577	0.212	300.184	-0.408	0.142	112.194	14.991	868.531	79.737	103.835	862.063	47.955	179.104	850.879	135.635	-21.331	385.361	163.694	65.771	412.936	192.344	137.993	440.698	-8.230	314.667	602.727	308.266	344.438	579.449	-1.165	464.752	915.981	350.060	388.985	906.455	164.541	372.302	914.726
0.263	-0.441	0.053	-1.072	200.579	0.202	300.172	-0.397	0.151	112.201	14.231	866.568	79.883	103.072	860.192	48.117	178.379	849.448	134.401	-22.528	388.201	162.557	64.657	415.409	191.156	137.022	442.685	-8.420	315.543	602.304	308.234	344.212	579.350	-1.201	464.786	915.969	350.040	389.050	906.475	164.543	372.285	914.720
