NO_OF_FRAMES	3910
NO_OF_CAMERAS	5
NO_OF_MARKERS	14
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-10-22, 16:13:26	1212696.48312156
DATA_INCLUDED	3D
MARKER_NAMES	0	dirY	dirX	RF	RH	RW	LF	LH	LW	RE	LE	RS	LS	NECK
0.361	-0.125	-0.005	-0.949	200.970	0.053	300.311	-0.173	0.046	-137.441	123.634	696.346	-124.851	216.362	681.552	-117.997	290.036	666.824	287.573	47.545	711.533	296.703	137.664	688.743	326.706	210.464	663.972	0.000	0.000	0.000	0.000	0.000	0.000	-47.421	468.988	900.037	308.242	394.579	909.699	118.801	368.303	916.216
0.374	-0.127	0.007	-0.930	200.971	0.053	300.315	-0.176	0.053	-139.208	124.039	696.243	-126.243	216.814	681.605	-119.120	290.468	666.878	289.400	47.423	711.376	298.356	137.592	688.735	328.031	210.611	664.036	0.000	0.000	0.000	0.000	0.000	0.000	-47.425	468.952	900.060	308.244	394.557	909.695	118.809	368.260	916.217
0.373	-0.128	-0.006	-0.942	200.970	0.053	300.309	-0.172	0.051	-140.898	124.425	696.107	-127.677	217.274	681.660	-120.277	290.898	666.939	291.223	47.298	711.239	300.018	137.517	688.727	329.374	210.734	664.090	0.000	0.000	0.000	0.000	0.000	0.000	-47.429	468.926	900.079	308.256	394.514	909.675	118.809	368.211	916.210
0.376	-0.122	0.006	-0.928	200.962	0.054	300.288	-0.166	0.037	-142.583	124.813	695.955	-129.144	217.705	681.718	-121.422	291.332	666.992	293.039	47.165	711.119	301.685	137.423	688.703	330.663	210.910	664.153	0.000	0.000	0.000	0.000	0.000	0.000	-47.435	468.909	900.103	308.232	394.506	909.670	118.814	368.167	916.213
0.378	-0.120	-0.004	-0.929	200.972	0.045	300.312	-0.171	0.040	-144.242	125.194	695.761	-130.589	218.155	681.751	-122.588	291.763	667.030	294.789	47.125	710.998	303.297	137.375	688.695	332.049	211.025	664.201	0.000	0.000	0.000	0.000	0.000	0.000	-47.439	468.886	900.129	308.220	394.480	909.659	118.804	368.132	916.210
0.382	-0.127	0.007	-0.939	200.970	0.043	300.295	-0.159	0.045	-145.855	125.563	695.552	-132.150	218.538	681.792	-123.824	292.166	667.098	296.626	47.038	710.850	304.877	137.380	688.696	333.292	211.244	664.269	0.000	0.000	0.000	0.000	0.000	0.000	-47.453	468.866	900.163	308.225	394.423	909.645	118.788	368.082	916.200
0.373	-0.116	0.001	-0.942	200.970	0.047	300.306	-0.167	0.041	-147.499	125.909	695.265	-133.615	218.972	681.820	-124.971	292.605	667.144	298.393	46.969	710.752	306.493	137.337	688.698	334.643	211.413	664.309	0.000	0.000	0.000	0.000	0.000	0.000	-47.482	468.862	900.175	308.209	394.390	909.640	118.778	368.048	916.200
0.377	-0.117	-0.010	-0.931	200.966	0.042	300.311	-0.168	0.037	-149.090	126.289	694.988	-135.128	219.381	681.862	-126.145	293.058	667.186	300.183	46.926	710.623	308.101	137.318	688.681	335.890	211.640	664.385	0.000	0.000	0.000	0.000	0.000	0.000	-47.489	468.838	900.214	308.192	394.350	909.617	118.751	368.011	916.192
0.375	-0.123	-0.004	-0.930	200.966	0.048	300.323	-0.174	0.049	-150.689	126.681	694.666	-136.396	219.896	681.914	-127.295	293.494	667.275	301.941	46.935	710.515	309.654	137.379	688.683	337.114	211.874	664.436	0.000	0.000	0.000	0.000	0.000	0.000	-47.499	468.834	900.249	308.184	394.288	909.594	118.760	367.972	916.196
0.393	-0.123	-0.004	-0.927	200.967	0.044	300.304	-0.166	0.041	-152.331	127.036	694.303	-137.771	220.366	681.971	-128.343	293.983	667.336	303.717	46.885	710.398	311.242	137.397	688.655	338.434	212.035	664.476	0.000	0.000	0.000	0.000	0.000	0.000	-47.514	468.825	900.289	308.172	394.241	909.576	118.745	367.933	916.182
0.390	-0.130	0.001	-0.933	200.966	0.037	300.325	-0.175	0.050	-153.958	127.458	693.957	-139.315	220.773	681.969	-129.501	294.414	667.390	305.478	46.890	710.286	312.825	137.408	688.631	339.696	212.271	664.509	0.000	0.000	0.000	0.000	0.000	0.000	-47.527	468.806	900.310	308.157	394.192	909.555	118.726	367.903	916.184
0.384	-0.127	-0.005	-0.932	200.969	0.050	300.330	-0.176	0.046	-155.682	127.858	693.531	-140.753	221.232	681.994	-130.611	294.889	667.469	307.182	46.926	710.181	314.385	137.452	688.610	340.943	212.503	664.561	0.000	0.000	0.000	0.000	0.000	0.000	-47.525	468.819	900.350	308.139	394.134	909.529	118.706	367.866	916.178
0.366	-0.120	-0.008	-0.941	200.972	0.046	300.318	-0.167	0.043	-157.398	128.282	693.114	-142.201	221.695	682.020	-131.790	295.316	667.508	308.965	46.890	710.053	315.880	137.542	688.624	342.184	212.753	664.601	0.000	0.000	0.000	0.000	0.000	0.000	-47.567	468.811	900.378	308.112	394.092	909.509	118.693	367.836	916.172
0.362	-0.120	-0.025	-0.940	200.977	0.053	300.314	-0.167	0.042	-159.132	128.733	692.698	-143.573	222.197	682.073	-132.868	295.790	667.582	310.640	46.932	709.944	317.400	137.637	688.598	343.418	213.002	664.641	0.000	0.000	0.000	0.000	0.000	0.000	-47.572	468.816	900.397	308.086	394.056	909.489	118.654	367.814	916.162
0.372	-0.116	-0.012	-0.927	200.976	0.036	300.318	-0.169	0.043	-160.877	129.201	692.275	-145.039	222.672	682.097	-133.963	296.257	667.656	312.333	46.957	709.832	318.952	137.689	688.569	344.646	213.256	664.667	0.000	0.000	0.000	0.000	0.000	0.000	-47.598	468.807	900.418	308.070	394.006	909.444	118.638	367.779	916.159
0.371	-0.117	-0.005	-0.928	200.972	0.039	300.307	-0.169	0.044	-162.577	129.668	691.859	-146.250	223.255	682.174	-134.956	296.745	667.726	313.990	46.985	709.721	320.424	137.817	688.568	345.894	213.501	664.698	0.000	0.000	0.000	0.000	0.000	0.000	-47.616	468.806	900.432	308.067	393.964	909.424	118.620	367.746	916.156
0.389	-0.121	-0.005	-0.914	200.965	0.044	300.336	-0.179	0.054	-164.351	130.126	691.420	-147.537	223.788	682.230	-136.030	297.227	667.799	315.593	47.052	709.622	321.896	137.949	688.553	347.114	213.773	664.712	0.000	0.000	0.000	0.000	0.000	0.000	-47.627	468.791	900.450	308.058	393.895	909.388	118.597	367.698	916.144
0.382	-0.127	0.001	-0.913	200.969	0.036	300.338	-0.174	0.056	-166.040	130.652	691.072	-149.086	224.232	682.243	-137.140	297.667	667.838	317.255	47.043	709.489	323.381	138.064	688.536	348.344	214.037	664.742	0.000	0.000	0.000	0.000	0.000	0.000	-47.635	468.803	900.471	308.039	393.855	909.362	118.571	367.675	916.142
0.387	-0.118	-0.008	-0.924	200.964	0.042	300.340	-0.175	0.048	-167.837	131.140	690.696	-150.546	224.733	682.250	-138.139	298.176	667.888	318.815	47.126	709.375	324.851	138.175	688.523	349.594	214.260	664.747	0.000	0.000	0.000	0.000	0.000	0.000	-47.673	468.803	900.486	308.036	393.809	909.347	118.557	367.644	916.137
0.406	-0.125	-0.010	-0.935	200.973	0.046	300.325	-0.170	0.051	-169.583	131.675	690.396	-151.879	225.260	682.303	-139.165	298.657	667.963	320.366	47.171	709.239	326.281	138.319	688.503	350.779	214.573	664.773	0.000	0.000	0.000	0.000	0.000	0.000	-47.681	468.814	900.498	308.012	393.794	909.311	118.514	367.603	916.132
0.403	-0.119	-0.009	-0.929	200.977	0.039	300.317	-0.165	0.043	-171.337	132.218	690.138	-153.262	225.771	682.292	-140.247	299.113	668.007	321.916	47.230	709.105	327.687	138.486	688.487	352.058	214.804	664.804	0.000	0.000	0.000	0.000	0.000	0.000	-47.696	468.846	900.526	307.987	393.771	909.277	118.494	367.579	916.126
0.382	-0.113	-0.019	-0.925	200.977	0.042	300.319	-0.163	0.048	-173.089	132.775	689.930	-154.644	226.289	682.323	-141.321	299.575	668.024	323.401	47.324	708.970	329.072	138.665	688.465	353.273	215.095	664.819	0.000	0.000	0.000	0.000	0.000	0.000	-47.689	468.853	900.560	307.970	393.746	909.252	118.465	367.545	916.125
0.397	-0.128	-0.005	-0.916	200.974	0.045	300.324	-0.169	0.045	-174.797	133.333	689.801	-155.916	226.834	682.343	-142.306	300.058	668.056	324.881	47.375	708.815	330.482	138.805	688.444	354.587	215.290	664.837	0.000	0.000	0.000	0.000	0.000	0.000	-47.710	468.866	900.569	307.969	393.712	909.216	118.455	367.511	916.112
0.394	-0.120	-0.015	-0.912	200.970	0.042	300.339	-0.173	0.052	-176.498	133.913	689.736	-157.169	227.389	682.370	-143.342	300.528	668.087	326.374	47.434	708.661	331.876	138.953	688.427	355.815	215.579	664.877	0.000	0.000	0.000	0.000	0.000	0.000	-47.716	468.858	900.577	307.950	393.686	909.175	118.425	367.473	916.110
0.382	-0.127	-0.006	-0.930	200.968	0.043	300.344	-0.174	0.047	-178.216	134.499	689.681	-158.488	227.911	682.384	-144.341	301.002	668.098	327.793	47.529	708.491	333.227	139.155	688.425	357.086	215.842	664.908	0.000	0.000	0.000	0.000	0.000	0.000	-47.729	468.867	900.598	307.956	393.624	909.156	118.428	367.444	916.106
0.405	-0.130	-0.010	-0.927	200.968	0.039	300.328	-0.173	0.045	-179.922	135.079	689.663	-159.916	228.404	682.375	-145.283	301.511	668.114	329.265	47.563	708.298	334.569	139.344	688.399	358.281	216.161	664.962	0.000	0.000	0.000	0.000	0.000	0.000	-47.750	468.865	900.608	307.930	393.621	909.128	118.390	367.424	916.099
0.379	-0.124	-0.015	-0.913	200.974	0.035	300.332	-0.169	0.039	-181.587	135.688	689.661	-161.133	228.982	682.400	-146.339	301.968	668.116	330.679	47.660	708.120	335.965	139.484	688.391	359.521	216.438	665.005	0.000	0.000	0.000	0.000	0.000	0.000	-47.765	468.863	900.626	307.931	393.565	909.076	118.372	367.392	916.092
0.400	-0.118	-0.006	-0.928	200.973	0.044	300.332	-0.165	0.044	-183.264	136.294	689.678	-162.441	229.519	682.419	-147.186	302.504	668.164	332.119	47.734	707.911	337.340	139.644	688.357	360.764	216.744	665.065	0.000	0.000	0.000	0.000	0.000	0.000	-47.771	468.873	900.643	307.918	393.536	909.044	118.353	367.361	916.085
0.403	-0.119	-0.007	-0.920	200.969	0.035	300.324	-0.157	0.047	-184.915	136.939	689.722	-163.821	230.017	682.385	-148.198	302.974	668.166	333.598	47.778	707.693	338.674	139.856	688.355	362.012	217.041	665.106	0.000	0.000	0.000	0.000	0.000	0.000	-47.805	468.873	900.656	307.907	393.534	909.003	118.341	367.337	916.095
0.406	-0.120	-0.011	-0.921	200.970	0.043	300.333	-0.164	0.052	-186.622	137.550	689.731	-165.022	230.586	682.406	-149.141	303.471	668.166	335.024	47.904	707.507	338.870	141.049	688.506	363.210	217.382	665.187	0.000	0.000	0.000	0.000	0.000	0.000	-47.814	468.861	900.661	307.913	393.496	908.987	118.330	367.313	916.088
0.395	-0.119	-0.010	-0.918	200.965	0.040	300.346	-0.178	0.051	-188.248	138.189	689.753	-166.180	231.202	682.424	-150.179	303.911	668.171	336.488	47.981	707.314	340.311	141.144	688.483	364.473	217.661	665.230	0.000	0.000	0.000	0.000	0.000	0.000	-47.830	468.834	900.672	307.920	393.476	908.957	118.321	367.282	916.093
0.407	-0.126	-0.021	-0.926	200.969	0.026	300.328	-0.167	0.041	-189.956	138.815	689.740	-167.438	231.749	682.436	-150.998	304.460	668.219	337.955	48.054	707.149	341.734	141.286	688.453	365.653	217.977	665.294	0.000	0.000	0.000	0.000	0.000	0.000	-47.842	468.840	900.684	307.923	393.479	908.952	118.325	367.254	916.092
0.391	-0.119	-0.015	-0.913	200.974	0.033	300.335	-0.171	0.043	-191.597	139.505	689.752	-168.755	232.282	682.432	-151.978	304.934	668.229	339.377	48.192	706.993	343.137	141.426	688.430	366.885	218.268	665.349	0.000	0.000	0.000	0.000	0.000	0.000	-47.835	468.829	900.704	307.924	393.474	908.918	118.311	367.227	916.094
0.385	-0.124	-0.015	-0.938	200.971	0.037	300.333	-0.165	0.046	-193.267	140.167	689.773	-169.992	232.849	682.443	-152.797	305.495	668.261	340.888	48.226	706.810	344.477	141.655	688.439	368.075	218.571	665.396	0.000	0.000	0.000	0.000	0.000	0.000	-47.889	468.805	900.711	307.920	393.503	908.913	118.300	367.217	916.083
0.388	-0.119	-0.013	-0.922	200.978	0.037	300.321	-0.164	0.035	-194.925	140.855	689.789	-171.186	233.431	682.463	-153.807	305.961	668.292	342.281	48.398	706.688	345.844	141.820	688.438	369.280	218.868	665.447	0.000	0.000	0.000	0.000	0.000	0.000	-47.908	468.783	900.711	307.932	393.498	908.909	118.294	367.201	916.096
0.394	-0.123	-0.020	-0.923	200.978	0.037	300.325	-0.160	0.039	-196.614	141.514	689.798	-172.464	233.990	682.485	-154.690	306.452	668.336	343.699	48.521	706.561	347.286	141.952	688.466	370.471	219.176	665.474	0.000	0.000	0.000	0.000	0.000	0.000	-47.939	468.760	900.724	307.934	393.515	908.896	118.293	367.178	916.104
0.389	-0.129	-0.022	-0.930	200.973	0.038	300.335	-0.167	0.042	-198.252	142.202	689.827	-173.691	234.582	682.495	-155.550	306.979	668.375	345.136	48.601	706.417	348.694	142.106	688.466	371.651	219.476	665.513	0.000	0.000	0.000	0.000	0.000	0.000	-47.958	468.724	900.725	307.932	393.512	908.878	118.284	367.165	916.110
0.407	-0.121	-0.009	-0.933	200.969	0.038	300.339	-0.171	0.045	-199.887	142.894	689.861	-174.865	235.158	682.540	-156.394	307.517	668.422	346.557	48.727	706.310	350.105	142.258	688.499	372.831	219.768	665.535	0.000	0.000	0.000	0.000	0.000	0.000	-47.961	468.700	900.745	307.936	393.522	908.864	118.284	367.139	916.117
0.404	-0.126	-0.021	-0.915	200.971	0.037	300.340	-0.172	0.047	-201.477	143.602	689.944	-175.991	235.780	682.587	-157.301	307.978	668.468	347.948	48.852	706.248	351.444	142.465	688.534	373.992	220.086	665.552	0.000	0.000	0.000	0.000	0.000	0.000	-47.995	468.660	900.749	307.939	393.532	908.882	118.289	367.128	916.130
0.395	-0.127	-0.018	-0.936	200.969	0.033	300.340	-0.159	0.050	-203.091	144.306	690.015	-177.126	236.392	682.628	-158.162	308.503	668.507	349.330	49.006	706.176	352.785	142.680	688.570	375.161	220.394	665.583	0.000	0.000	0.000	0.000	0.000	0.000	-48.034	468.617	900.772	307.942	393.539	908.847	118.270	367.119	916.139
0.390	-0.115	-0.014	-0.929	200.972	0.032	300.340	-0.168	0.038	-204.680	145.036	690.109	-178.164	237.055	682.704	-159.079	308.991	668.541	350.719	49.115	706.131	354.155	142.873	688.619	376.298	220.758	665.624	0.000	0.000	0.000	0.000	0.000	0.000	-48.059	468.575	900.774	307.944	393.540	908.843	118.265	367.104	916.141
0.385	-0.115	-0.025	-0.935	200.972	0.032	300.322	-0.159	0.044	-206.246	145.736	690.218	-179.545	237.534	682.692	-160.038	309.461	668.564	352.065	49.266	706.109	355.536	143.041	688.683	377.476	221.060	665.667	0.000	0.000	0.000	0.000	0.000	0.000	-48.103	468.546	900.800	307.917	393.581	908.833	118.245	367.091	916.144
0.396	-0.111	-0.016	-0.934	200.972	0.038	300.325	-0.162	0.039	-207.817	146.435	690.289	-180.621	238.178	682.755	-160.784	310.029	668.630	353.379	49.442	706.101	356.999	143.135	688.741	378.623	221.417	665.717	0.000	0.000	0.000	0.000	0.000	0.000	-48.139	468.521	900.810	307.930	393.567	908.811	118.235	367.080	916.151
0.385	-0.110	-0.013	-0.929	200.973	0.037	300.335	-0.171	0.047	-209.357	147.106	690.403	-181.718	238.797	682.819	-161.621	310.538	668.674	354.655	49.593	706.079	358.324	143.361	688.825	379.870	221.647	665.748	0.000	0.000	0.000	0.000	0.000	0.000	-48.177	468.481	900.825	307.936	393.557	908.817	118.232	367.057	916.163
